id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
5856,JSRF: Jet Set Radio Future,2002-02-22,8.21,https://www.mobygames.com/game/5856/jsrf-jet-set-radio-future/,Xbox,"Action, Anime / Manga, Cyberpunk / dark sci-fi, Tricks / stunts, Crime, Behind view, Direct control",Smilebit,"SEGA of America, Inc., SEGA Europe Ltd., SEGA Corporation"
78860,Doom,2016-05-13,8.21,https://www.mobygames.com/game/78860/doom/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, Stadia","Action, 1st-person, Sci-fi / futuristic, Shooter, Horror, Direct control","id Software, Inc.","1C-SoftClub, ak tronic Software & Services GmbH, Bethesda Softworks LLC"
33149,Sam & Max: Season Two - Chariots of the Dogs,2008-03-13,8.21,https://www.mobygames.com/game/33149/sam-max-season-two-chariots-of-the-dogs/,"Windows, Macintosh, PlayStation Now, iPhone, iPad","Adventure, Puzzle elements, Detective / mystery, Licensed, Comedy, 3rd-person (Other), Graphic adventure, Point and select","Telltale, Inc.","Telltale, Inc., GameTap LLC"
1149,Final Fantasy VIII,1999-02-11,8.21,https://www.mobygames.com/game/1149/final-fantasy-viii/,"Windows, PlayStation, PSP, PlayStation 3, PS Vita","Sci-fi / futuristic, Top-down, Role-playing (RPG), Fantasy, Turn-based, 3rd-person (Other), Cinematic camera, Japanese-style RPG (JRPG), Direct control, Menu structures, Regional differences","Square Co., Ltd., Square Enix Co., Ltd.","Sony Computer Entertainment Europe Ltd., Square Electronic Arts L.L.C., Electronic Arts Square, K.K., Square Enix Co., Ltd., Sony Computer Entertainment Inc., Square Enix Limited, Square Enix Co., Ltd., Eidos Interactive Limited, Square Co., Ltd."
9828,Mega Bomberman,1993-12-10,8.21,https://www.mobygames.com/game/9828/mega-bomberman/,"Genesis, TurboGrafx-16, PSP, PlayStation 3, Wii, PS Vita, Wii U, Windows Apps","Action, Sci-fi / futuristic, Arcade, Top-down, Fixed / flip-screen, Direct control","Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd., SEGA Corporation, Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment GmbH, Hudson Entertainment, Inc., SEGA of America, Inc., Tec Toy Indústria de Brinquedos S.A., SEGA Enterprises Ltd."
53433,Battlefield 3,2011-10-25,8.21,https://www.mobygames.com/game/53433/battlefield-3/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Flight / aviation, Shooter, Helicopter, Tank, War, Behind view, Direct control, Contemporary, Quick Time Events (QTEs)",EA Digital Illusions CE AB,"ak tronic Software & Services GmbH, Electronic Arts, Inc."
150805,Mafia: Definitive Edition,2020-09-24,8.21,https://www.mobygames.com/game/150805/mafia-definitive-edition/,"Windows, PlayStation 4, Xbox One, Xbox Series, PlayStation Now","Action, Racing / Driving, Shooter, Crime, Behind view, Direct control, Automobile, North America, Interwar","Hangar 13 Brighton, Hangar 13 Brno, Hangar 13 Novato","2K Games, Inc."
37202,Virtual Worlds: The 3D Game Collection,1991,8.21,https://www.mobygames.com/game/37202/virtual-worlds-the-3d-game-collection/,"DOS, Amiga, Atari ST, Commodore 64, ZX Spectrum, Amstrad CPC",Compilation,Incentive Software Ltd.,Domark Software Ltd.
36421,The Witcher: Enhanced Edition,2008-09-16,8.2,https://www.mobygames.com/game/36421/the-witcher-enhanced-edition/,"Windows, Macintosh","Extra content / game, Physical extras, Special edition",CD Projekt RED Sp. z o.o.,"Noviy Disk, CD Projekt Sp. z o.o., Atari, Inc., CD Projekt RED S.A., ak tronic Software & Services GmbH, CD Projekt S.A."
83895,Danganronpa V3: Killing Harmony,2017-01-12,8.2,https://www.mobygames.com/game/83895/danganronpa-v3-killing-harmony/,"Windows, PS Vita, PlayStation 4","Adventure, 1st-person, Detective / mystery, Anime / Manga, Visual novel, 3rd-person (Other)","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd."
21113,Pajama Sam 2: Thunder and Lightning aren't so Frightening,1998,8.2,https://www.mobygames.com/game/21113/pajama-sam-2-thunder-and-lightning-arent-so-frightening/,"Linux, Windows, Windows 3.x, Macintosh, iPhone, Android, iPad, PlayStation 4, Nintendo Switch","Adventure, Educational, Puzzle elements, Pre-school / toddler, 3rd-person (Other)","Humongous Entertainment, Inc.","Tommo Inc., Nimbus Games Inc., Humongous Entertainment, Inc., UFO Interactive Games, Inc., Night Dive Studios, LLC, Akella"
75215,Uncharted: The Nathan Drake Collection,2015-10-07,8.2,https://www.mobygames.com/game/75215/uncharted-the-nathan-drake-collection/,PlayStation 4,"Action, Shooter, Puzzle elements, Compilation, Stealth, Behind view","Naughty Dog, Inc.","Sony Computer Entertainment America LLC, Sony Interactive Entertainment Europe Ltd."
1123,Claw,1997-09-30,8.2,https://www.mobygames.com/game/1123/claw/,Windows,"Action, Side view, Platform, 2D scrolling","Monolith Productions, Inc.","Microforum Italia S.p.A., Techland Sp. z o.o., Takarajimasha, Inc., Russobit-M, Monolith Productions, Inc., GameStorm"
4455,Sonic Adventure 2,2001-06-19,8.2,https://www.mobygames.com/game/4455/sonic-adventure-2/,"Windows, Dreamcast, Xbox 360, PlayStation 3","Action, Platform, Anime / Manga, Fantasy, Behind view, Direct control",SEGA Studios USA,"SEGA of America, Inc., SEGA Corporation"
69020,Shantae and the Pirate's Curse,2014-10-23,8.2,https://www.mobygames.com/game/69020/shantae-and-the-pirates-curse/,"Windows, Nintendo 3DS, Wii U, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Fire OS, Luna","Action, Side view, Platform, Metroidvania, Puzzle elements, 2D scrolling","WayForward Technologies, Inc.","WayForward Technologies, Inc., Oizumi Amuzio Inc., Intergrow Inc."
22074,Mario Golf: Advance Tour,2004-04-22,8.2,https://www.mobygames.com/game/22074/mario-golf-advance-tour/,"Game Boy Advance, Wii U","Sports, Top-down, Golf, Behind view, RPG elements",Camelot Software Planning,"Nintendo Co., Ltd."
7459,Need for Speed: Hot Pursuit 2,2002-10-02,8.2,https://www.mobygames.com/game/7459/need-for-speed-hot-pursuit-2/,PlayStation 2,"Racing / Driving, 1st-person, Behind view, Direct control, Automobile, Street racing","Electronic Arts Black Box, Black Box Games","Electronic Arts, Inc."
11200,Fire Emblem,2003-04-25,8.2,https://www.mobygames.com/game/11200/fire-emblem/,"Game Boy Advance, Wii U","Strategy / tactics, Top-down, Role-playing (RPG), Fantasy, Turn-based","Intelligent Systems Co., Ltd.","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
14634,Fighters Megamix,1996-12-21,8.2,https://www.mobygames.com/game/14634/fighters-megamix/,SEGA Saturn,"Action, Arcade, Side view, Martial arts, Fighting, 2D scrolling","SEGA-AM2 Co., LTD.","SEGA of America, Inc., Tec Toy Indústria de Brinquedos S.A., SEGA Enterprises Ltd."
13744,Harlequin,1992,8.2,https://www.mobygames.com/game/13744/harlequin/,"Amiga, Atari ST, Antstream","Action, Side view, Platform",The Warp Factory,Gremlin Graphics Software Limited
15365,Gradius V,2004-07-22,8.2,https://www.mobygames.com/game/15365/gradius-v/,"PlayStation 2, PlayStation 3","Action, Sci-fi / futuristic, Arcade, Side view, Shooter, 2D scrolling","Treasure Co., Ltd.","Konami Digital Entertainment, Inc., Konami Corporation, Konami of Europe GmbH, Konami Digital Entertainment GmbH"
9408,Parodius,1990-04-25,8.2,https://www.mobygames.com/game/9408/parodius/,"Game Boy, SNES, NES, TurboGrafx-16, Sharp X68000, Arcade","Action, Arcade, Side view, Shooter, Anime / Manga, Comedy, 2D scrolling, Regional differences","Konami Co., Ltd., Konami Industry Co. Ltd.","Palcom Software Ltd., Konami Co., Ltd., Konami Industry Co. Ltd."
146928,F1 2020,2020-07-10,8.2,https://www.mobygames.com/game/146928/f1-2020/,"Windows, PlayStation 4, Xbox One, Stadia","Simulation, Racing / Driving, 1st-person, Licensed, Behind view, Direct control, Automobile, Track racing",Codemasters Birmingham,"Codemasters Software Company Limited, The"
5522,Freddi Fish 2: The Case of the Haunted Schoolhouse,1996-08-29,8.2,https://www.mobygames.com/game/5522/freddi-fish-2-the-case-of-the-haunted-schoolhouse/,"Windows, Windows 3.x, Macintosh, iPhone, Linux, DVD Player, Android, iPad","Adventure, Educational, Top-down, Side view, Puzzle, Point and select","Humongous Entertainment, Inc.","Akella, Take-Two Interactive Software, Inc., Night Dive Studios, LLC, Humongous Entertainment, Inc., Tommo Inc., GameTap LLC"
168138,Fuga: Melodies of Steel,2021-07-28,8.2,https://www.mobygames.com/game/168138/fuga-melodies-of-steel/,"Windows, Nintendo Switch, Xbox Series, Xbox Cloud Gaming, Windows Apps, Xbox One, PlayStation 5, PlayStation 4","Sci-fi / futuristic, Side view, Role-playing (RPG), Anime / Manga, Mecha / giant robot, Turn-based, 2D scrolling, Japanese-style RPG (JRPG), Menu structures","CyberConnect2 Co., Ltd., CyberConnect2 Montreal Studio Inc.","CyberConnect2 Co., Ltd."
125794,Incoboto,2012-03-01,8.2,https://www.mobygames.com/game/125794/incoboto/,"iPad, iPhone","Side view, Platform, Puzzle, 2D scrolling",Fluttermind Ltd.,Fluttermind Ltd.
12418,ISS Pro Evolution 2,2001,8.2,https://www.mobygames.com/game/12418/iss-pro-evolution-2/,PlayStation,"Sports, Managerial / business simulation, Football (European) / Soccer, Diagonal-down, 2D scrolling, Direct control","KCE Tokyo, Inc.",Konami Corporation
74634,LittleBigPlanet PSVita,2012-09-25,8.2,https://www.mobygames.com/game/74634/littlebigplanet-psvita/,PS Vita,"Action, Side view, Platform, Fantasy, 2D scrolling, Direct control","Tarsier Studios AB, Double Eleven Limited",Sony Computer Entertainment America LLC
176465,Love 3,2021-12-06,8.2,https://www.mobygames.com/game/176465/love-3/,"Nintendo Switch, Linux, Windows","Action, Side view, Platform, 2D scrolling",Mokuzai Studio LLC,"Screenwave Media, Inc."
155960,Omori,2020-12-18,8.2,https://www.mobygames.com/game/155960/omori/,"Windows, Nintendo Switch, Xbox Series, PlayStation 4, Macintosh, Xbox Cloud Gaming, Windows Apps, Xbox One","Role-playing (RPG), Fantasy, Horror, Diagonal-down, 2D scrolling, Direct control","OMOCAT, LLC","Active Gaming Media Co., Ltd., OMOCAT, LLC"
218674,Shiren the Wanderer: The Mystery Dungeon of Serpentcoil Island,2024-01-25,8.2,https://www.mobygames.com/game/218674/shiren-the-wanderer-the-mystery-dungeon-of-serpentcoil-island/,Nintendo Switch,"Role-playing (RPG), Fantasy, Turn-based, Diagonal-down, 2D scrolling, Roguelike, Direct control","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd., Spike Chunsoft US"
148626,Travellers Rest,2020-07-28,8.2,https://www.mobygames.com/game/148626/travellers-rest/,Windows,"Simulation, Diagonal-down, 2D scrolling, Life / social simulation, Direct control",,Metaboli Publishing
55482,Kid Icarus: Uprising,2012-03-23,8.2,https://www.mobygames.com/game/55482/kid-icarus-uprising/,Nintendo 3DS,"Action, 1st-person, Shooter, Fantasy, 3rd-person (Other)",Project Sora,"Nintendo of Europe GmbH, Nintendo of America Inc."
57909,Borderlands 2,2012-09-18,8.2,https://www.mobygames.com/game/57909/borderlands-2/,"Linux, Windows, Xbox 360, Macintosh, PlayStation 3, Android","Action, Racing / Driving, 1st-person, Sci-fi / futuristic, Shooter, Role-playing (RPG), Comedy, Direct control, Automobile",Gearbox Software LLC,"ak tronic Software & Services GmbH, Aspyr Media, Inc., 2K Games, Inc."
7574,TimeSplitters 2,2002-10-16,8.2,https://www.mobygames.com/game/7574/timesplitters-2/,"PlayStation 2, Xbox, GameCube, Xbox One, Xbox Series, PlayStation 5, PlayStation 4","Action, 1st-person, Sci-fi / futuristic, Arcade, Shooter, Cyberpunk / dark sci-fi, Direct control",Free Radical Design Ltd.,"Koch Media GmbH (Austria), Eidos Interactive Limited, ak tronic Software & Services GmbH"
7364,Unreal Tournament 2003,2002-10-01,8.2,https://www.mobygames.com/game/7364/unreal-tournament-2003/,"Linux, Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Behind view, Direct control, Regional differences","Digital Extremes, Inc., Epic Games, Inc., Digital Extremes London","Atari, Inc., MacSoft, Infogrames, Inc., ak tronic Software & Services GmbH"
80709,The Banner Saga 2,2016-04-19,8.2,https://www.mobygames.com/game/80709/the-banner-saga-2/,"Windows, Macintosh, PlayStation 4, Xbox One, Nintendo Switch, iPhone, iPad, Android, Windows Apps","Role-playing (RPG), Turn-based, Diagonal-down, Tactical RPG, Point and select, Europe",Stoic LLC,"Versus Evil LLC, Stoic LLC"
62329,Assassin's Creed IV: Black Flag,2013-10-29,8.2,https://www.mobygames.com/game/62329/assassins-creed-iv-black-flag/,"PlayStation 3, PlayStation 4",Compilation,,"ak tronic Software & Services GmbH, Ubisoft Entertainment SA"
59276,New Super Mario Bros. U,2012-11-18,8.2,https://www.mobygames.com/game/59276/new-super-mario-bros-u/,Wii U,"Action, Side view, Platform, 2D scrolling, Mini-games",Nintendo EAD,"Nintendo Co., Ltd."
122211,Astral Chain,2019-08-30,8.2,https://www.mobygames.com/game/122211/astral-chain/,Nintendo Switch,"Action, Sci-fi / futuristic, Puzzle elements, Anime / Manga, Hack and slash, 3rd-person (Other), Behind view, Cinematic camera, RPG elements, Direct control",Platinum Games Inc.,"Nintendo Co., Ltd."
19891,Space Rangers 2: Dominators,2004-11-26,8.2,https://www.mobygames.com/game/19891/space-rangers-2-dominators/,Windows,"Sci-fi / futuristic, Real-time, Managerial / business simulation, Role-playing (RPG), Turn-based, 3rd-person (Other), Diagonal-down, 2D scrolling, Mini-games, Sandbox / open world, Point and select, Real-time strategy (RTS)",Elemental Games,"1C Company, 1C Publishing EU s.r.o., eGames, Inc., Excalibur Publishing Limited"
202495,Age of Wonders 4,2023-05-02,8.2,https://www.mobygames.com/game/202495/age-of-wonders-4/,"Windows, PlayStation 5, Xbox Series, Windows Apps","Strategy / tactics, Fantasy, Turn-based, Diagonal-down, Free camera, 4X, Point and select, Multiple units/characters control, Turn-based strategy (TBS)",Triumph Studios B.V.,Paradox Interactive AB
68897,Sleeping Dogs: Definitive Edition,2014-10-08,8.2,https://www.mobygames.com/game/68897/sleeping-dogs-definitive-edition/,"Windows, PlayStation 4, Xbox One, Gloud","Action, Shooter, Role-playing (RPG), Compilation, Beat 'em up / brawler, Crime, Behind view, Sandbox / open world, Direct control, Asia, Contemporary",United Front Games Ltd.,"Square Enix Co., Ltd., Square Enix, Inc."
69816,Monument Valley,2014-04-03,8.2,https://www.mobygames.com/game/69816/monument-valley/,"iPhone, Android, iPad, Windows Phone","Fantasy, Puzzle, Diagonal-down, Point and select",ustwo Games Ltd,ustwo Games Ltd
2711,Jane's Combat Simulations: AH-64D Longbow,1996-06,8.19,https://www.mobygames.com/game/2711/janes-combat-simulations-ah-64d-longbow/,DOS,"Simulation, 1st-person, Helicopter, Licensed, War, 3rd-person (Other), Vehicular combat, Direct control, Contemporary","ORIGIN Systems, Inc., ORIGIN Skunkworks","Electronic Arts, Inc."
904,Total Annihilation,1997-09-27,8.19,https://www.mobygames.com/game/904/total-annihilation/,Windows,"Strategy / tactics, Sci-fi / futuristic, Top-down, Real-time, War, Free camera, Point and select, Multiple units/characters control, Real-time strategy (RTS)",Cavedog Entertainment,"Infogrames, Inc., Humongous Entertainment, Inc., Atari, Inc."
84466,Shadow Tactics: Blades of the Shogun,2016-12-06,8.19,https://www.mobygames.com/game/84466/shadow-tactics-blades-of-the-shogun/,"Windows, Macintosh, PlayStation 4, Xbox One, Luna, Windows Apps, Linux, Blacknut","Strategy / tactics, Real-time, Isometric, Spy / espionage, Stealth, Diagonal-down, Free camera, Point and select, Multiple units/characters control, Japan (Ancient/Classical/Medieval), Real-time tactics (RTT)",Mimimi Productions UG,Daedalic Entertainment GmbH
1188,FIFA 99,1998-11-11,8.19,https://www.mobygames.com/game/1188/fifa-99/,"Windows, PlayStation, Nintendo 64","Sports, Football (European) / Soccer, Licensed, Diagonal-down, 2D scrolling, Direct control, Multiple units/characters control",Electronic Arts Canada,"Tandem Verlag GmbH, Electronic Arts, Inc."
124199,Cadence of Hyrule: Crypt of the NecroDancer featuring the Legend of Zelda,2019-06-13,8.19,https://www.mobygames.com/game/124199/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-/,Nintendo Switch,"Action, Fantasy, Music / rhythm, Diagonal-down, 2D scrolling, Roguelike",Brace Yourself Games,"Nintendo Co., Ltd., Spike Chunsoft Co., Ltd."
22550,War§ow,2006-05-26,8.19,https://www.mobygames.com/game/22550/warow/,"Linux, Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter",,
72059,DoDonPachi Resurrection,2010-08-25,8.19,https://www.mobygames.com/game/72059/dodonpachi-resurrection/,"Windows, Xbox 360, iPhone, Android, Nintendo Switch, iPad","Action, Sci-fi / futuristic, Top-down, Shooter, Anime / Manga","CAVE Co., Ltd., CAVE Interactive Co., Ltd.","GMO GameCenter USA, Inc, CAVE Interactive Co., Ltd., Limited Run Games, Degica Co., Ltd., CAVE Co., Ltd., Rising Star Games Ltd., Live Wire Inc."
10360,ESPN NHL Hockey,2003-09-09,8.19,https://www.mobygames.com/game/10360/espn-nhl-hockey/,"PlayStation 2, Xbox","Sports, Hockey, Managerial / business simulation, Licensed, Diagonal-down, Direct control","Kush Games, Inc.","SEGA Europe Ltd., SEGA of America, Inc."
47457,Limbo,2010-07-21,8.19,https://www.mobygames.com/game/47457/limbo/,"Linux, Windows, Xbox 360, Macintosh, PlayStation 3, iPhone, Android, iPad, PS Vita, PlayStation 4, Xbox One, Nintendo Switch, Xbox Cloud Gaming, Windows Apps","Action, Side view, Platform, Puzzle elements, Horror, 2D scrolling, Direct control",Playdead ApS,Playdead ApS
694,Descent II,1996-03-13,8.19,https://www.mobygames.com/game/694/descent-ii/,"DOS, Windows, Macintosh, Linux","Action, 1st-person, Sci-fi / futuristic, Shooter, Space flight, Direct control",Parallax Software Corp.,"Interplay Productions, Inc., Interplay Entertainment Corp., SoftKey Multimedia Inc., MacPlay"
63285,Tomb Raider: Definitive Edition,2014-01-28,8.19,https://www.mobygames.com/game/63285/tomb-raider-definitive-edition/,"PlayStation 4, Xbox One, Stadia","Action, Platform, Shooter, Puzzle elements, Behind view, Physical extras","Crystal Dynamics, Inc.","Square Enix Co., Ltd., Cenega Poland Sp. z o.o., Square Enix Limited, Square Enix, Inc."
